id,timestamp,title,author,year,type,link,database,category,cover_image,🔐 Softr Record ID
31895578-a0a0-46ff-9f65-da93ec81c53c,24/08/2025 02:37:52,UX e Design Inovação: evoluções metodológicas no processo de construção de apps,"Letícia Vasconcelos Morais Garcez, Isabela  Sousa Guimarães",N/A,Artigo,https://www.ufrgs.br/det/index.php/det/article/view/924,Design e Tecnologia,design thinking,,
32702a57-0560-494b-a07a-06490efbe448,24/08/2025 02:37:52,Design Thinking na compreensão de Serviços de Graduação a Distância,Bruno Bertagnolli,N/A,Artigo,https://www.ufrgs.br/det/index.php/det/article/view/1020,Design e Tecnologia,design thinking,,
6198671e-ec12-47b7-bc88-696faf33299e,24/08/2025 02:37:52,Considerações sobre a dimensão estética semiótica da desinformação no âmbito da pós-verdade e no desenvolvimento da inteligência artificial,"Leonardo Ripoll, Vinicius Romanini",N/A,Artigo,https://periodicos.ufjf.br/index.php/triades/article/view/45071,Tríades em Revista,inteligência artificial,,
ad8917a7-ab83-47e2-adda-2920923bc146,24/08/2025 02:37:52,UX DESIGN E MAPA DA JORNADA DO USUÁRIO COMO ABORDAGEM PARA O DESENVOLVIMENTO DE POLTRONA ERGONÔMICA PARA IDOSOS / UX DESIGN AND USER JOURNEY MAPPING AS AN APPROACH FOR THE DEVELOPMENT OF AN ERGONOMIC CHAIR FOR THE ELDERLY,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/ux-design-e-mapa-da-jornada-do-usuario-como-abordagem-para-o-desenvolvimento-de-poltrona-ergonomica-para-idosos-ux-design-and-user-journey-mapping-as-an-approach-for-the-development-of-an-ergonomic,Educação Gráfica,ux,,
eebb38a7-ed56-4c2b-b5ba-164b19ba5bcb,24/08/2025 02:37:52,DESENVOLVIMENTO DE FLUXOGRAMAS TÁTEIS A PARTIR DE DIAGRAMAS DE ANÁLISE DE PROJETO ARQUITETÔNICO: RELATO DE UMA EXPERIÊNCIA EM AULAS PRÁTICAS / DEVELOPMENT OF TACTILE FLOWCHARTS FROM ARCHITECTURAL PROJECT ANALYSIS DIAGRAMS: REPORT OF AN EXPERIENCE IN PRACTICAL CLASSES,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/desenvolvimento-de-fluxogramas-tateis-a-partir-de-diagramas-de-analise-de-projeto-arquitetonico-relato-de-uma-experiencia-em-aulas-praticas-development-of-tactile-flowcharts-from-architectural-proj-2,Educação Gráfica,ux,,
bc7e26c2-b2aa-4bdd-ac80-bf4eb38b4d23,24/08/2025 02:37:52,DESENVOLVIMENTO DE FLUXOGRAMAS TÁTEIS A PARTIR DE DIAGRAMAS DE ANÁLISE DE PROJETO ARQUITETÔNICO: RELATO DE UMA EXPERIÊNCIA EM AULAS PRÁTICAS / DEVELOPMENT OF TACTILE FLOWCHARTS FROM ARCHITECTURAL PROJECT ANALYSIS DIAGRAMS: REPORT OF AN EXPERIENCE IN PRACTICAL CLASSES,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/desenvolvimento-de-fluxogramas-tateis-a-partir-de-diagramas-de-analise-de-projeto-arquitetonico-relato-de-uma-experiencia-em-aulas-praticas-development-of-tactile-flowcharts-from-architectural-proj,Educação Gráfica,ux,,
c23411b5-891a-4eed-8104-f5e493a9074e,24/08/2025 02:37:52,NÃO PULE A BULA: DESENVOLVIMENTO DE INTERFACE PARA UM APLICATIVO QUE AUXILIE NA LEITURA DAS BULAS DE MEDICAMENTOS / DON’T SKIP THE MEDICINE INSERT: AN INTERFACE DEVELOPMENT FOR AN APPLICATION THAT HELPS READING OF MEDICINE INSERT,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/nao-pule-a-bula-desenvolvimento-de-interface-para-um-aplicativo-que-auxilie-na-leitura-das-bulas-de-medicamentos-dont-skip-the-medicine-insert-an-interface-development-for-an-application-that-he-2,Educação Gráfica,ux,,
b03f214d-2c4c-4229-9f66-ab520509537e,24/08/2025 02:37:52,DEMONSTRAÇÃO DIGITAL DE HABILIDADES MOTORAS FUNDAMENTAIS. O DESIGN E COMPUTAÇÃO GRÁFICA AUXILIANDO NA AVALIAÇÃO DO DESENVOLVIMENTO MOTOR INFANTIL. / DIGITAL DEMONSTRATION OF FUNDAMENTAL MOTOR SKILLS. DESIGN AND COMPUTER GRAPHICS ASSISTING IN THE EVALUATION OF CHILDREN’S MOTOR DEVELOPMENT.,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/demonstracao-digital-de-habilidades-motoras-fundamentais-o-design-e-computacao-grafica-auxiliando-na-avaliacao-do-desenvolvimento-motor-infantil-digital-demonstration-of-fundamental-motor-skills,Educação Gráfica,ux,,
0eaa949f-c258-486e-aa9f-f966a36172b4,24/08/2025 02:37:52,FERRAMENTA PARA AUXÍLIO À ANÁLISE VISUAL / TOOL TO AID VISUAL ANALYSIS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/ferramenta-para-auxilio-a-analise-visual-tool-to-aid-visual-analysis,Educação Gráfica,ux,,
f4d45c8e-5c3b-4f96-b951-32c2d982ddfd,24/08/2025 02:37:52,VALORIZAÇÃO DO ENSINO COM AUXÍLIO DA LINGUAGEM PLÁSTICA DOS QUADRINHOS / VALUATION OF TEACHING WITH THE AID OF THE PLASTIC LANGUAGE OF THE COMICS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/valorizacao-do-ensino-com-auxilio-da-linguagem-plastica-dos-quadrinhos-valuation-of-teaching-with-the-aid-of-the-plastic-language-of-the-comics,Educação Gráfica,ux,,
5c2e4de6-f765-49a9-a34f-9568f4e84481,24/08/2025 02:37:52,DESIGN DE EMBALAGEM DE ALIMENTOS FRESCOS COM O AUXÍLIO DE SIMULAÇÕES FÍSICAS EM AMBIENTE VIRTUAL / FRESH FOOD PACKAGE DESIGN AIDED BY PHYSICS 3D SIMULATIONS THROUG INTERACTIVE VIRTUAL AMBIENTS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/design-de-embalagem-de-alimentos-frescos-com-o-auxilio-de-simulacoes-fisicas-em-ambiente-virtual-fresh-food-package-design-aided-by-physics-3d-simulations-throug-interactive-virtual-ambients,Educação Gráfica,ux,,
207baf25-87cf-48de-af93-78bcd3a1cdd6,24/08/2025 02:37:52,ALÉM DO LUXO: CONTRIBUIÇÃO RETÓRICA E NOVOS USOS SIMBÓLICOS DA COR PRETA NAS EMBALAGENS / BEYOND THE LUXURY: RHETORIC CONTRIBUTION AND NEW SYMBOLIC USE OF BLACK COLOR IN PACKAGING,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/alem-do-luxo-contribuicao-retorica-e-novos-usos-simbolicos-da-cor-preta-nas-embalagens-beyond-the-luxury-rhetoric-contribution-and-new-symbolic-use-of-black-color-in-packaging,Educação Gráfica,ux,,
1a456812-5817-407a-986e-c631ae9f50fc,24/08/2025 02:37:52,A REALIDADE AUMENTADA NO AUXÍLIO AO PROCESSO DE APRENDIZAGEM DE GEOMETRIA DESCRITIVA / AUGMENTED REALITY TO AID THE LEARNING PROCESS OF DESCRIPTIVE GEOMETRY,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/a-realidade-aumentada-no-auxilio-ao-processo-de-prendizagem-de-geometria-descritiva-augmented-reality-to-aid-the-learning-process-of-descriptive-geometry,Educação Gráfica,ux,,
dabb4594-c4cd-47f4-b782-c0f897d2453b,24/08/2025 02:37:52,EXPERIÊNCIA DE FLUXO EM AMBIENTE DE ENSINO GAMIFICADO / FLOW EXPERIENCE IN GAME-BASED LEARNING ENVIRONMENT,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/experiencia-de-fluxo-em-ambiente-de-ensino-gamificado-flow-experience-in-game-based-learning-environment,Educação Gráfica,ux,,
00996547-cd13-48eb-9043-d097d3c61616,24/08/2025 02:37:52,NIVELAMENTO VISUAL APLICADO COMO FERRAMENTA PROJETUAL: AUXÍLIO NA COMUNICAÇÃO COM O CLIENTE / THE VISUAL LEVELING APPLIED AS A PROJECT TOOL: AIDING THE COMMUNICATION WITH THE CLIENT,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/nivelamento-visual-aplicado-como-ferramenta-projetual-auxilio-na-comunicacao-com-o-cliente-the-visual-leveling-applied-as-a-project-tool-aiding-the-communication-with-the-client,Educação Gráfica,ux,,
a67311d7-99d1-4a6b-9473-bddf611d9cc5,24/08/2025 02:37:52,MAPEAMENTO DE PROCESSOS NO FLUXO EDITORIAL DO LIVRO DIGITAL: UM LEVANTAMENTO INICIAL /  PROCESS MAPPING IN THE EDITORIAL WORKFLOW OF THE E-BOOK: AN INITIAL SURVEY,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/mapeamento-de-processos-no-fluxo-editorial-do-livro-digital-um-levantamento-inicial-process-mapping-in-the-editorial-workflow-of-the-e-book-an-initial-survey,Educação Gráfica,ux,,
c494c49f-5673-47a5-8d24-dc54665d47b9,24/08/2025 02:37:52,ANÁLISE MORFOLÓGICA DE ETIQUETAS TÉCNICAS TÊXTEIS: DEFINIÇÃO E PROPOSTA TAXIONÔMICA DE AUXÍLIO AO PROJETO / MORPHOLOGICAL ANALYSIS OF TECHNICAL TEXTILE LABELS: TAXONOMIC DEFINITION AND PROPOSITION FOR PROJECT CONTRIBUTION,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/analise-morfologica-de-etiquetas-tecnicas-texteis-definicao-e-proposta-taxionomica-de-auxilio-ao-projeto-morphological-analysis-of-technical-textile-labels-taxonomic-definition-and-proposition-for,Educação Gráfica,ux,,
e22ef659-4eac-40be-8afb-1129cf87e9bf,24/08/2025 02:37:52,RECURSOS DIDÁTICOS TÁTEIS PARA AUXILIAR A APRENDIZAGEM DE DEFICIENTES VISUAIS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/recursos-didaticos-tateis-para-auxiliar-a-aprendizagem-de-deficientes-visuais,Educação Gráfica,ux,,
340da7b0-1342-4d2a-8259-7797a9f50b44,24/08/2025 02:37:52,TEORIA DO FLUXO E ANIMAÇÃO INSTRUCIONAL: CONTRIBUIÇÕES DA TEORIA PARA O DESENVOLVIMENTO DE INSTRUÇÕES VISUAIS ANIMADAS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/teoria-do-fluxo-e-animacao-instrucional-contribuicoes-da-teoria-para-o-desenvolvimento-de-instrucoes-visuais-animadas,Educação Gráfica,ux,,
8f403b45-42cd-4a0a-9625-5bce2c18dd05,24/08/2025 02:37:52,AUTOMATIZAÇÃO DO PROCESSO PROJETUAL COM O AUXÍLIO DE SISTEMA CAD INTELIGENTE,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/automatizacao-do-processo-projetual-com-o-auxilio-de-sistema-cad-inteligente,Educação Gráfica,ux,,
829c6f5d-91a3-447e-b618-ea340ff90bec,24/08/2025 02:37:52,COMPUTAÇÃO GRÁFICA: AUXÍLIO E ESTÍMULO AOS ALUNOS DE ENGENHARIA CARTOGRÁFICA,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/computacao-grafica-auxilio-e-estimulo-aos-alunos-de-engenharia-cartografica,Educação Gráfica,ux,,
412a1fab-2589-4638-9914-8b018547d1d6,24/08/2025 02:37:52,Proposta de um recurso multimídia educativo para auxiliar o desenvolvimento da visão espacial,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/proposta-de-um-recurso-multimidia-educativo-para-auxiliar-o-desenvolvimento-da-visao-espacial,Educação Gráfica,ux,,
b61d8acc-2a07-433d-bab6-c931a241ad0c,24/08/2025 02:37:52,Las maquetas y los modelos tridimensionales como auxiliares didacticos para la enseñanza de la topografia y el riego,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/las-maquetas-y-los-modelos-tridimensionales-como-auxiliares-didacticos-para-la-ensenanza-de-la-topografia-y-el-riego,Educação Gráfica,ux,,
4ec29424-6220-4bb3-aa33-9e440274c8b7,24/08/2025 02:37:52,A DISPOSIÇÃO DE INFORMAÇÕES E TEXTOS LEGAIS NUMA FERRAMENTA DE AUXÍLIO PARA O DESENVOLVIMENTO DE EMBALAGENS DE BEBIDAS E ALIMENTOS PRÉ-MEDIDOS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/a-disposicao-de-informacoes-e-textos-legais-numa-ferramenta-de-auxilio-para-o-desenvolvimento-de-embalagens-de-bebidas-e-alimentos-pre-medidos,Educação Gráfica,ux,,
5b0c8c51-88ab-4ac4-ad45-579ffdc5d9d0,24/08/2025 02:37:52,APLICAÇÃO DE RECURSOS VISUAIS AUXILIARES PARA O ENSINO DE DESENHO TÉCNICO BÁSICO NO 3º GRAU: ANÁLISE DE RESULTADOS,Autor desconhecido,N/A,Artigo,https://www.educacaografica.inf.br/artigos/aplicacao-de-recursos-visuais-auxiliares-para-o-ensino-de-desenho-tecnico-basico-no-3%c2%ba-grau-analise-de-resultados,Educação Gráfica,ux,,
